id,Response
381110,0.00045239321462675267
381111,0.29619008185117296
381112,0.3005925097090554
381113,0.006210907798403446
381114,0.00034881956329639835
381115,0.0003689592995923427
381116,0.0008826627392175945
381117,0.000384305164048632
381118,0.3532549009028412
381119,0.0015905892284337627
381120,0.0014662825294963695
381121,0.21193786696178513
381122,0.0003712627951241428
381123,0.33052801248952063
381124,0.17859315900588738
381125,0.00046178300353928004
381126,0.14260503000512834
381127,0.2861667257295846
381128,0.0004043357075441588
381129,0.0003486274975307002
381130,0.00026946682361432946
381131,0.0002832437364989754
381132,0.06356397623465254
381133,0.3044989978840028
381134,0.1848562343160388
381135,0.00035844767135677607
381136,0.0002673004545650121
381137,0.001313944900820975
381138,0.0011622522559942012
381139,0.0002938885662138905
381140,0.11713730001301058
381141,0.0002507245872896416
381142,0.0008005534245679939
381143,0.000469051620533304
381144,0.11353014866111033
381145,0.2682611944462646
381146,0.0003835778086187898
381147,0.04032919309080288
381148,0.00043451058260071717
381149,0.0009668526521637623
381150,0.3003619332889114
381151,0.29319446335163407
381152,0.0006482363597725517
381153,0.2794638534505058
381154,0.40121610866980845
381155,0.39046066872321705
381156,0.0005560176348036403
381157,0.02444111627566931
381158,0.290882780008574
381159,0.15008735979836407
381160,0.3225440674510781
381161,0.0066590672270363934
381162,0.00037291197368964673
381163,0.3037347266685345
381164,0.0004293089698446112
381165,0.13728459771932314
381166,0.20799326875704272
381167,0.0004035388523935036
381168,0.00043151754868729256
381169,0.04079630149142916
381170,0.000386036319070555
381171,0.0005246790640371353
381172,0.37022875123794824
381173,0.10549971754521328
381174,0.0002613215520773914
381175,0.0003235571488457028
381176,0.000906140041394718
381177,0.2950232427793189
381178,0.16430622946346812
381179,0.0006583153641359116
381180,0.028040854133791752
381181,0.00019943782959622902
381182,0.2616412020134536
381183,0.0002888441209207014
381184,0.004510268062013986
381185,0.0005081040787257589
381186,0.3796165140243139
381187,0.4365906977959727
381188,0.2203754026605133
381189,0.06113817241563628
381190,0.0011171786640642896
381191,0.20600862314077728
381192,0.1768167846815313
381193,0.004486813808496055
381194,0.20792374071006248
381195,0.06945284658038772
381196,0.0005261681200042153
381197,0.03944150940350621
381198,0.15169323245270394
381199,0.44850746041453327
381200,0.00046275324790190895
381201,0.001098753272146241
381202,0.2888151624227768
381203,0.5013633013168861
381204,0.08476130169657721
381205,0.0002529647591325546
381206,0.08428701873788841
381207,0.0002702148533252177
381208,0.033154556518235706
381209,0.0003779194672589928
381210,0.176203772721867
381211,7.877188995707063e-05
381212,0.3305922715597931
381213,0.26090752004573786
381214,0.18392149251968082
381215,0.06624337817324652
381216,0.057786984442604994
381217,0.0002520005902782286
381218,0.3268155313997493
381219,0.19154631719904566
381220,0.0006684053057926309
381221,0.28953443557449055
381222,0.0003876643817169186
381223,0.001353915117889426
381224,0.11229345957368789
381225,0.38117676555208574
381226,0.36429698027998014
381227,0.317906450948536
381228,0.03255134048304337
381229,0.22712925479836782
381230,0.000378863990090647
381231,0.0003266152961684823
381232,0.3496411307955357
381233,0.0003595519548283523
381234,0.3094947127901861
381235,0.0003510557402353959
381236,0.14185353663938333
381237,0.00025800792151540195
381238,0.0002727308654429419
381239,0.00035663533545324873
381240,0.0002634935948831695
381241,0.2804687065258951
381242,0.00031577301914789186
381243,0.0010788814143235681
381244,0.09116385856506345
381245,0.0003925568364794909
381246,0.33810183657083415
381247,0.4062106011551936
381248,0.00033209502597141753
381249,0.08968082769506813
381250,0.0004700991287746544
381251,0.0012307752169787337
381252,0.0004131065003585095
381253,0.0005005623362122333
381254,0.00016350790091957968
381255,0.23363744094120498
381256,0.3642172025232466
381257,0.0002653396334679039
381258,0.005233730702152632
381259,0.13453144840281156
381260,0.040184974098579546
381261,0.3558720802553254
381262,0.37118154863541386
381263,0.0002210917217064816
381264,0.3218743285384713
381265,0.10981388354283729
381266,0.00028233575616208915
381267,8.860945503836245e-05
381268,0.00020029467226668723
381269,0.08672778635315916
381270,0.1138119667772439
381271,0.193531800748691
381272,0.00043307015049392247
381273,0.0004530992690032771
381274,0.00029363110772197585
381275,0.0009824162005937149
381276,0.08194884393873636
381277,0.0004811940630374474
381278,0.23142681771079526
381279,0.39603934316196565
381280,0.0003298742936793819
381281,0.16405549899255595
381282,0.00030586931787941746
381283,0.0008845661793867387
381284,0.2783691001138713
381285,0.00030919561353437793
381286,0.00021351646391443537
381287,0.004816957135936051
381288,0.2560985984804774
381289,0.30490913267023073
381290,0.3354039348525955
381291,0.15590836084924609
381292,0.1668189419843318
381293,0.0006448558214408903
381294,0.10568483880001615
381295,0.0002993044321512719
381296,0.49247805554097535
381297,0.00028247095125772656
381298,0.0006193566106132675
381299,0.0006708795117171282
381300,0.04140304195659429
381301,0.143556312781736
381302,0.00023507674637844974
381303,0.0002944938313220056
381304,0.0011237341589864168
381305,0.03363966657914594
381306,0.2923643943988937
381307,0.0002594147512754118
381308,0.31884536748795766
381309,0.00029057545099575295
381310,0.36842399057955233
381311,0.0002718369587619817
381312,0.0004158377717611273
381313,0.3734428349551232
381314,0.020456729760415484
381315,0.00027875324572359053
381316,0.2701258139450592
381317,0.03248318537549341
381318,0.3046692839963546
381319,0.00044552693971245424
381320,0.14851389495643955
381321,0.27516576977079815
381322,0.17513516209048996
381323,0.01999371753319547
381324,0.0004563275341720956
381325,0.21611036077667184
381326,0.00039871330089327685
381327,0.15478857094517748
381328,0.0004043719764050811
381329,0.15621931143544557
381330,0.0008019374440407069
381331,0.2743320735512454
381332,0.0004373469812171045
381333,0.00017294770386155014
381334,0.00029321815550799064
381335,0.00047720839538284784
381336,0.0003855310630782639
381337,0.00020550800001327302
381338,0.24840654402597015
381339,0.06680094331197126
381340,0.0020787836265933057
381341,0.00039802755483928846
381342,0.000455744217610634
381343,0.0001808514872418374
381344,0.33098512001731517
381345,0.0002590547061581841
381346,0.035402583306163755
381347,0.24380582768096593
381348,0.002794470473202655
381349,0.00023122847216806546
381350,0.00028582648350260567
381351,0.2874443557685933
381352,0.0008817298990992781
381353,0.23852003270136235
381354,0.00019243262571144986
381355,0.0014979696196029302
381356,0.0002705790122986586
381357,0.0002630447834268526
381358,0.0013020145324910025
381359,0.247617434329617
381360,0.1761931631020315
381361,0.00032950709261999516
381362,0.04937659491350695
381363,0.06700144620547693
381364,0.0004534607969041593
381365,0.3490462819646322
381366,0.29297399097325155
381367,0.1734473047215107
381368,0.0003945173200273276
